Number,"Asset Key","Asset Definition",Status,Service,"Access Point"
257414,08:26:97:84:65:91,Zyxel,"Not Available",1251707271,
276213,4c:c5:3e:5f:0e:9d,zyxel,"Not Available",1251777259,
269367,08:26:97:84:c6:81,Zyxel,"Not Available",1251744708,
291790,4C:C5:3E:72:A0:21,Zyxel,"Not Available",1251815102,
274664,4C:C5:3E:5F:46:05,Zyxel,"Not Available",1251761938,
298808,4C:C5:3E:7A:9B:9C,Zyxel,"Not Available",1251828187,
250395,08:26:97:7b:6e:f1,Zyxel,"Not Available",1251691838,
254871,08:26:97:84:B7:F9,zyxel,"Not Available",1251711727,
274685,08:26:97:65:56:3D,Zyxel,"Not Available",1251759031,
257690,08:26:97:89:5D:BD,Zyxel,"Not Available",1251684937,
280775,08:26:97:7b:4c:29,Zyxel,"Not Available",1251630915,
262277,08:26:97:89:61:29,Zyxel,"Not Available",1251724301,
282389,08:26:97:76:62:C0,Zyxel,"Not Available",1251786565,
244024,08:26:97:7b:6d:e9,zyxel,"Not Available",1251665935,
270125,08:26:97:95:3B:D7,Zyxel,"Not Available",1251743616,
284674,08:26:97:94:D2:47,Zyxel,"Not Available",1251797342,
250645,08:26:97:7c:6d:79,Zyxel,"Not Available",1251682803,
271700,08:26:97:64:ea:a9,Zyxel,"Not Available",1251788999,
292194,4c:c5:3e:72:92:7d,Zyxel,"Not Available",1251817375,
264551,08:26:97:95:39:13,zyxel,"Not Available",73653,
255335,08:26:97:89:61:e9,Zyxel,"Not Available",1251713173,
274915,4C:C5:3E:5F:42:15,Zyxel,"Not Available",1251756623,
263623,08:26:97:84:c9:2d,Zyxel,"Not Available",1251725945,
282708,08:26:97:68:38:6C,Zyxel,"Not Available",1251788518,
270373,08:26:97:84:62:FD,Zyxel,"Not Available",1251748679,
272371,08:26:97:94:6c:9b,Zyxel,"Not Available",1251761763,
292562,4c:c5:3e:7a:66:14,Zyxel,"Not Available",1251819770,
300027,4C:C5:3E:79:D0:C8,Zyxel,"Not Available",1251832580,
245490,08:26:97:7c:64:3d,zyxel,"Not Available",1251680236,
251004,08:26:97:84:ce:e5,zyxel,"Not Available",1251704272,
273274,08:26:97:93:4A:EB,Zyxel,"Not Available",1251758059,
256727,08:26:97:84:86:9D,zyxel,"Not Available",1251695091,
275234,4c:c5:3e:5f:0b:9d,Zyxel,"Not Available",1251757428,
258240,08:26:97:84:B4:45,Zyxel,"Not Available",1251796890,
281455,08:26:97:94:D2:5F,Zyxel,"Not Available",1251776922,
264729,08:26:97:84:AB:BD,Zyxel,"Not Available",1251739098,
246690,08:26:97:6B:AD:C6,zyxel,"Not Available",1251665843,
270670,08:26:97:84:a9:e9,Zyxel,"Not Available",1251751363,
288247,4C:C5:3E:5E:D0:5D,Zyxel,"Not Available",1251801580,
251786,08:26:97:7b:4c:dd,zyxel,"Not Available",1251697040,
274087,08:26:97:95:0A:4B,Zyxel,"Not Available",1251761529,
295822,08:26:97:93:e8:a7,Zyxel,"Not Available",1251821937,
257034,08:26:97:84:CD:B9,Zyxel,"Not Available",1251692514,
275506,4C:C5:3E:5F:40:05,Zyxel,"Not Available",1251769401,
258771,08:26:97:84:59:e5,Zyxel,"Not Available",1251728564,
267365,08:26:97:94:CD:EB,Zyxel,"Not Available",1251741743,
283947,08:26:97:94:61:8b,Zyxel,"Not Available",1251792729,
298192,4C:C5:3E:7A:6F:F8,Zyxel,"Not Available",1251824583,
242992,08:26:97:72:b1:15,zyxel,"Not Available",1251676618,
247962,08:26:97:6b:a4:d2,zyxel,"Not Available",1251689025,
271008,08:26:97:8a:02:21,Zyxel,"Not Available",1251747055,
274304,08:26:97:84:7d:b5,Zyxel,"Not Available",1251765680,
298249,4c:c5:3e:79:db:90,Zyxel,"Not Available",1251824861,
257285,08:26:97:84:8b:dd,zyxel,"Not Available",1251684829,
284221,4C:C5:3E:72:9F:E5,Zyxel,"Not Available",1251794560,
250141,08:26:97:6B:AA:66,zyxel,"Not Available",1251691599,
271278,08:26:97:8a:01:f1,Zyxel,"Not Available",1251756407,
291648,08:26:97:93:46:47,Zyxel,"Not Available",1251814298,
252660,08:26:97:84:a9:05,Zyxel,"Not Available",1251710989,
274551,08:26:97:95:0A:3F,Zyxel,"Not Available",1251762808,
298597,08:26:97:84:BA:09,Zyxel,"Not Available",1251826814,
257519,08:26:97:7c:9c:d1,Zyxel,"Not Available",1251683469,
276328,4C:C5:3E:5F:17:19,Zyxel,"Not Available",1251737337,
262144,08:26:97:84:89:CD,Zyxel,"Not Available",1251731415,
282067,08:26:97:94:1c:f7,Zyxel,"Not Available",123954,
284539,4c:c5:3e:5e:b6:71,Zyxel,"Not Available",1251775280,
288040,4C:C5:3E:7A:C7:10,Zyxel,"Not Available",1251800249,
262171,08:26:97:7c:a8:95,Zyxel,"Not Available",1251733967,
243785,08:26:97:7b:6e:91,zyxel,"Not Available",87839,
269704,08:26:97:84:ad:c1,Zyxel,"Not Available",1251745749,
258854,08:26:97:7b:48:bd,Zyxel,"Not Available",1251725272,
243105,08:26:97:7b:61:11,zyxel,"Not Available",1251677183,
267452,08:26:97:94:CB:27,Zyxel,"Not Available",1251737455,
249895,08:26:97:84:8A:F9,zyxel,"Not Available",1251686389,
271051,08:26:97:7B:46:7D,Zyxel,"Not Available",1251754636,
288861,4c:c5:3e:5e:b3:95,Zyxel,"Not Available",1251804005,
252259,08:26:97:7c:9f:4d,zyxel,"Not Available",1251708818,
274369,08:26:97:95:05:2f,Zyxel,"Not Available",1251764611,
298320,08:26:97:76:62:F6,zyxel,"Not Available",1251825196,
257346,08:26:97:89:5f:01,Zyxel,"Not Available",1251718467,
275878,08:26:97:93:DA:37,Zyxel,"Not Available",1251776730,
260944,08:26:97:84:c4:65,Zyxel,"Not Available",1251732314,
243445,08:26:97:6b:9f:e6,zyxel,"Not Available",1251679865,
269257,08:26:97:88:eb:bd,Zyxel,"Not Available",1251738019,
284298,4C:C5:3E:72:20:1D,Zyxel,"Not Available",1251795097,
250222,08:26:97:7c:66:71,zyxel,"Not Available",1251784154,
271332,08:26:97:94:ce:c3,zyxel,"Not Available",1610573,
291706,4C:C5:3E:72:24:85,Zyxel,"Not Available",1251814149,
252704,08:26:97:84:90:f9,zyxel,"Not Available",1251711209,
298699,4C:C5:3E:81:B7:D3,Zyxel,"Not Available",1251827398,
276492,4C:C5:3E:5F:07:65,Zyxel,"Not Available",1251779207,
234734,08:26:97:61:49:07,zyxel,"Not Available",1251665012,
257597,08:26:97:89:5e:71,Zyxel,"Not Available",1251721144,
262220,08:26:97:84:c9:09,Zyxel,"Not Available",1251722018,
282289,08:26:97:93:5f:d3,Zyxel,"Not Available",1251645697,
243841,08:26:97:72:57:D5,zyxel,"Not Available",1251682746,
269930,08:26:97:95:51:C7,Zyxel,"Not Available",1251744592,
284586,4C:C5:3E:72:D9:51,Zyxel,"Not Available",1251796510,
250576,08:26:97:84:85:1d,zyxel,"Not Available",1470567,
271620,08:26:97:94:68:1b,Zyxel,"Not Available",1251748333,
292069,4C:C5:3E:72:24:0D,Zyxel,"Not Available",1251804761,
274818,08:26:97:93:4C:6B,Zyxel,"Not Available",1251708258,
299095,4C:C5:3E:7A:CB:E4,Zyxel,"Not Available",1251820849,
257860,08:26:97:84:c2:a9,Zyxel,"Not Available",1251721794,
281338,4c:c5:3e:5f:0d:65,zyxel,"Not Available",1251783115,
263285,08:26:97:88:eb:c9,Zyxel,"Not Available",1251730459,
282634,08:26:97:95:33:8B,Zyxel,"Not Available",1251782602,
245261,08:26:97:7b:70:41,zyxel,"Not Available",1251671949,
270268,08:26:97:84:CF:E1,zyxel,"Not Available",1251747839,
284970,08:26:97:94:D1:DB,Zyxel,"Not Available",1251747967,
250844,08:26:97:7B:6E:55,zyxel,"Not Available",1251703341,
274203,08:26:97:94:19:bb,Zyxel,"Not Available",1251764937,
292463,4c:c5:3e:79:d7:ac,zyxel,"Not Available",1251801638,
299812,08:26:97:93:f5:5b,Zyxel,"Not Available",1251824876,
250882,08:26:97:84:92:85,zyxel,"Not Available",1251703629,
256613,08:26:97:84:cd:59,zyxel,"Not Available",1251679751,
281276,08:26:97:94:1A:FF,Zyxel,"Not Available",1251782497,
239460,08:26:97:72:b2:95,zyxel,"Not Available",1251673023,
264569,08:26:97:95:39:43,Zyxel,"Not Available",1251738543,
282974,08:26:97:93:5c:13,Zyxel,"Not Available",1251788729,
246548,08:26:97:7b:78:81,zyxel,"Not Available",1251689075,
270597,08:26:97:94:62:CF,Zyxel,"Not Available",1251742292,
288162,08:26:97:94:D1:E7,Zyxel,"Not Available",1251800799,
251679,08:26:97:7c:9e:e1,Zyxel,"Not Available",1251682838,
273993,08:26:97:76:40:7f,zyxel,"Not Available",1251763677,
292897,4c:c5:3e:7a:6f:a4,Zyxel,"Not Available",1251821505,
256935,08:26:97:84:92:61,zyxel,"Not Available",1251714251,
258687,08:26:97:61:4d:7b,Zyxel,"Not Available",1251727943,
281613,08:26:97:94:1b:6B,Zyxel,"Not Available",1251784244,
242641,08:26:97:70:C4:D9,zyxel,"Not Available",1251675604,
265025,08:26:97:95:55:c3,Zyxel,"Not Available",1251740921,
246942,08:26:97:7b:7b:39,zyxel,"Not Available",1251691844,
270913,08:26:97:94:62:6f,zyxel,"Not Available",1251753802,
288598,4c:c5:3e:72:9b:e9,Zyxel,"Not Available",1511540,
274224,08:26:97:94:61:73,Zyxel,"Not Available",1251761481,
298077,08:26:97:93:5B:53,Zyxel,"Not Available",1251819508,
252025,08:26:97:7b:7b:99,zyxel,"Not Available",1251690920,
257216,08:26:97:89:5C:19,Zyxel,"Not Available",1251718499,
275719,08:26:97:95:07:1B,Zyxel,"Not Available",1251755047,
259019,08:26:97:7C:A0:F1,Zyxel,"Not Available",1251731200,
281827,4C:C5:3E:5F:24:51,Zyxel,"Not Available",1251785220,
243245,98:0d:67:f3:6a:30,zyxel,"Not Available",1251672816,
284146,4c:c5:3e:5e:b0:ad,Zyxel,"Not Available",1251794145,
250062,08:26:97:84:8A:ED,zyxel,"Not Available",1251693519,
271201,08:26:97:7B:6D:95,Zyxel,"Not Available",1251746427,
291551,08:26:97:93:54:93,Zyxel,"Not Available",1251768419,
252567,08:26:97:84:5a:e1,zyxel,"Not Available",1251710403,
274472,08:26:97:7B:4A:85,Zyxel,"Not Available",1251734548,
298475,4C:C5:3E:5F:1B:F9,Zyxel,"Not Available",1251826149,
276275,08:26:97:95:06:D3,Zyxel,"Not Available",1251777750,
261638,08:26:97:84:AB:45,Zyxel,"Not Available",1251712737,
269405,08:26:97:95:3B:BF,Zyxel,"Not Available",1251726364,
284459,4c:c5:3e:5e:b1:01,Zyxel,"Not Available",1251795104,
271468,08:26:97:88:eb:69,Zyxel,"Not Available",1251757998,
291902,4c:c5:3e:79:d2:f0,Zyxel,"Not Available",1251817512,
298904,4C:C5:3E:5F:1F:E9,Zyxel,"Not Available",1251677198,
243635,08:26:97:7c:68:2d,zyxel,"Not Available",1251681234,
250439,08:26:97:7B:43:29,zyxel,"Not Available",1251684010,
271486,4C:C5:3E:5F:4C:41,Zyxel,"Not Available",1251756497,
237608,08:26:97:6B:C4:5E,zyxel,"Not Available",1251669516,
254908,08:26:97:72:56:F1,Zyxel,"Not Available",1251760080,
274732,08:26:97:7C:63:41,Zyxel,"Not Available",1251768505,
280942,4c:c5:3e:5f:0e:a9,zyxel,"Not Available",1251776377,
262314,08:26:97:88:e8:d5,Zyxel,"Not Available",1251660933,
282469,08:26:97:94:D6:BB,Zyxel,"Not Available",1251782748,
244107,08:26:97:6b:a4:ba,zyxel,"Not Available",1251678585,
270174,08:26:97:95:36:2B,Zyxel,"Not Available",1251742582,
284809,4c:c5:3e:5f:20:fd,Zyxel,"Not Available",1251794437,
250712,08:26:97:72:50:01,Zyxel,"Not Available",1251702281,
271774,08:26:97:93:e0:97,Zyxel,"Not Available",1251758124,
292273,08:26:97:93:ef:7f,Zyxel,"Not Available",1251814283,
274970,08:26:97:93:4c:23,Zyxel,"Not Available",1251770081,
299604,4C:C5:3E:72:DD:1D,Zyxel,"Not Available",1251827902,
257990,08:26:97:61:4B:D7,Zyxel,"Not Available",1251723645,
281136,08:26:97:7B:75:F9,Zyxel,"Not Available",1251781834,
263665,08:26:97:84:C3:ED,Zyxel,"Not Available",1251732262,
282781,4c:c5:3e:72:e0:05,zyxel,"Not Available",1251788848,
285149,4c:c5:3e:72:a0:5d,zyxel,"Not Available",1251797521,
292609,08:26:97:93:F1:EF,Zyxel,"Not Available",1251802563,
238998,08:26:97:70:C4:CD,zyxel,"Not Available",1251671363,
288622,08:26:97:93:56:7f,Zyxel,"Not Available",1251798493,
273847,4c:c5:3e:5e:cc:01,Zyxel,"Not Available",1251762665,
292661,08:26:97:93:e8:8f,Zyxel,"Not Available",1251820161,
256783,08:26:97:89:63:69,zyxel,"Not Available",1251687698,
275295,08:26:97:94:15:e3,Zyxel,"Not Available",1251762212,
300110,4C:C5:3E:7B:56:D4,Zyxel,"Not Available",1251830771,
258560,08:26:97:89:5E:4d,Zyxel,"Not Available",1251726478,
281494,08:26:97:95:0b:17,Zyxel,"Not Available",1251783633,
264781,08:26:97:84:CB:19,Zyxel,"Not Available",1251730563,
283692,08:26:97:93:5e:53,Zyxel,"Not Available",1251789367,
246748,08:26:97:7B:79:05,zyxel,"Not Available",1251662673,
270728,08:26:97:94:62:C3,Zyxel,"Not Available",1251745598,
264536,08:26:97:84:c9:45,Zyxel,"Not Available",1251736613,
274118,08:26:97:94:61:2b,zyxel,"Not Available",1251764465,
297869,08:26:97:93:EA:FF,Zyxel,"Not Available",1251822443,
257123,08:26:97:6b:a6:a6,Zyxel,"Not Available",1251711608,
275575,4c:c5:3e:5f:0b:a9,Zyxel,"Not Available",1251767532,
258838,08:26:97:84:cf:b1,Zyxel,"Not Available",1251724130,
281741,4C:C5:3E:5F:1F:59,Zyxel,"Not Available",1251780701,
283990,08:26:97:95:12:67,zyxel,"Not Available",1251782709,
258059,08:26:97:84:66:81,Zyxel,"Not Available",1251718721,
239228,08:26:97:70:C4:F1,zyxel,"Not Available",1664332,
263751,08:26:97:84:a8:2d,Zyxel,"Not Available",1251737713,
245613,08:26:97:6B:A9:CA,zyxel,"Not Available",1251688312,
270508,08:26:97:88:eb:d5,Zyxel,"Not Available",1251749998,
251586,08:26:97:84:8E:95,zyxel,"Not Available",1251696334,
273916,08:26:97:93:4D:07,Zyxel,"Not Available",1251755527,
292719,4c:C5:3e:79:d5:a8,Zyxel,"Not Available",1251820535,
256864,08:26:97:84:8c:cd,zyxel,"Not Available",1251691740,
275346,08:26:97:8D:86:f2,zyxel,"Not Available",1251773103,
300283,4c:c5:3e:79:d1:10,zyxel,"Not Available",1251823600,
258635,08:26:97:89:57:bd,Zyxel,"Not Available",1251727403,
281569,4c:c5:3e:5f:0b:25,Zyxel,"Not Available",1251779314,
240529,08:26:97:6b:aa:c6,zyxel,"Not Available",1251674391,
264812,08:26:97:84:5A:21,Zyxel,"Not Available",1251732007,
283752,4C:C5:3E:5F:24:D5,Zyxel,"Not Available",1251791217,
246818,08:26:97:6b:a4:ae,zyxel,"Not Available",1251675170,
270794,08:26:97:88:EC:1D,Zyxel,"Not Available",1251752577,
288463,08:26:97:94:D1:CF,Zyxel,"Not Available",1251794504,
251912,08:26:97:84:94:35,zyxel,"Not Available",1251707511,
274146,08:26:97:93:e2:53,Zyxel,"Not Available",1251764220,
297960,08:26:97:93:e8:47,Zyxel,"Not Available",1251819824,
257146,08:26:97:7c:9c:35,Zyxel,"Not Available",1251708988,
275633,4C:C5:3E:5F:16:F5,Zyxel,"Not Available",1251769489,
281773,08:26:97:76:54:FE,zyxel,"Not Available",1251785079,
258935,08:26:97:84:5b:c5,Zyxel,"Not Available",1251730298,
281805,08:26:97:64:6C:85,Zyxel,"Not Available",1251777945,
243150,98:0d:67:f3:a7:20,zyxel,"Not Available",1251610174,
249954,98:0d:67:f3:09:a0,Zyxel,"Not Available",1251690961,
271110,08:26:97:93:4a:af,Zyxel,"Not Available",1251750749,
288941,4C:C5:3E:5F:1C:41,Zyxel,"Not Available",1251793134,
252370,08:26:97:84:84:c9,zyxel,"Not Available",1251709552,
274408,08:26:97:93:49:CB,Zyxel,"Not Available",1251766165,
298405,08:26:97:94:2F:27,Zyxel,"Not Available",1251823299,
257379,08:26:97:84:5D:E1,Zyxel,"Not Available",1251705541,
275941,08:26:97:84:5d:a5,Zyxel,"Not Available",1251777041,
260992,08:26:97:7C:68:99,Zyxel,"Not Available",1547105,
243510,98:0d:67:f3:09:40,zyxel,"Not Available",1251680451,
269317,08:26:97:84:A9:DD,Zyxel,"Not Available",1251736043,
284374,4c:c5:3e:72:de:31,Zyxel,"Not Available",1251792315,
250325,08:26:97:7B:69:F9,zyxel,"Not Available",1251674263,
271382,08:26:97:94:6C:83,Zyxel,"Not Available",1251756651,
291767,08:26:97:93:54:ab,Zyxel,"Not Available",1251814882,
274636,4c:c5:3e:5f:4a:6d,Zyxel,"Not Available",1251768209,
298769,08:26:97:72:50:25,Zyxel,"Not Available",1251827833,
280349,08:26:97:72:4f:1d,Zyxel,"Not Available",1251776517,
234942,08:26:97:6b:ac:2e,zyxel,"Not Available",1251666271,
254834,08:26:97:61:51:bf,zyxel,"Not Available",1251711576,
257672,08:26:97:89:65:c1,Zyxel,"Not Available",1251715322,
280368,08:26:97:94:D6:A3,Zyxel,"Not Available",1251779246,
282358,08:26:97:93:5f:13,Zyxel,"Not Available",1251795621,
243963,08:26:97:6B:AA:12,zyxel,"Not Available",1251650799,
270789,08:26:97:94:CF:E3,Zyxel,"Not Available",1251752542,
250628,08:26:97:7c:9f:7d,zyxel,"Not Available",1518392,
292143,08:26:97:88:E1:79,Zyxel,"Not Available",1251794748,
238397,08:26:97:72:56:49,zyxel,"Not Available",1251670197,
274887,08:26:97:93:44:43,Zyxel,"Not Available",1251764202,
299489,4C:C5:3E:5E:CD:2D,Zyxel,"Not Available",1251830040,
257920,08:26:97:84:8a:15,Zyxel,"Not Available",1251716831,
263404,08:26:97:7b:49:f5,Zyxel,"Not Available",1251732953,
282691,4c:c5:3e:5e:ca:39,Zyxel,"Not Available",1251784327,
245323,08:26:97:6b:a7:72,zyxel,"Not Available",1251681920,
270320,08:26:97:94:CE:6F,Zyxel,"Not Available",1251746850,
285066,4C:C5:3E:5F:3F:45,Zyxel,"Not Available",1251792227,
272252,08:26:97:94:62:7b,zyxel,"Not Available",1251756791,
292535,4c:c5:3e:79:e7:00,zyxel,"Not Available",1251825823,
299964,4c:c5:3e:7a:c1:94,Zyxel,"Not Available",1251832169,
245355,08:26:97:7b:78:ed,zyxel,"Not Available",1251687010,
250953,08:26:97:84:82:35,Zyxel,"Not Available",1251676759,
256692,08:26:97:84:cd:65,zyxel,"Not Available",1251680087,
275207,08:26:97:84:be:c5,Zyxel,"Not Available",1251767358,
281346,98:0d:67:f3:71:a4,Zyxel,"Not Available",1251791208,
239541,08:26:97:61:4a:ff,zyxel,"Not Available",1251648984,
264631,08:26:97:84:E2:95,Zyxel,"Not Available",1251740728,
283000,4c:c5:3e:5f:11:b5,Zyxel,"Not Available",1580453,
246661,08:26:97:72:57:75,zyxel,"Not Available",1251682928,
270647,08:26:97:95:36:43,Zyxel,"Not Available",1251746060,
288232,4C:C5:3E:7A:C6:F8,Zyxel,"Not Available",1251801479,
251751,08:26:97:84:8e:71,zyxel,"Not Available",1251706368,
274034,08:26:97:94:61:af,Zyxel,"Not Available",1251760898,
295782,08:26:97:93:eb:8f,Zyxel,"Not Available",1251815383,
256990,08:26:97:7b:69:45,zyxel,"Not Available",1251717396,
275476,08:26:97:84:BB:35,Zyxel,"Not Available",1251774003,
258744,08:26:97:7c:6b:39,zyxel,"Not Available",1251721115,
281650,08:26:97:93:DA:4F,Zyxel,"Not Available",1251777770,
267316,08:26:97:84:C3:E1,Zyxel,"Not Available",1251736032,
283922,08:26:97:93:EC:2B,Zyxel,"Not Available",1251785873,
270959,08:26:97:93:4B:1B,Zyxel,"Not Available",1251750296,
288708,4c:c5:3e:72:e0:59,zyxel,"Not Available",1251803841,
298147,4C:C5:3E:7A:6C:80,Zyxel,"Not Available",1251790428,
242965,08:26:97:72:55:F5,zyxel,"Not Available",1251648311,
247024,08:26:97:7b:79:59,zyxel,"Not Available",1251665349,
270988,08:26:97:7b:4a:79,Zyxel,"Not Available",1251746832,
252083,08:26:97:84:cb:61,zyxel,"Not Available",1251691071,
275793,08:26:97:93:E4:87,Zyxel,"Not Available",1251776032,
259080,08:26:97:72:AE:99,Zyxel,"Not Available",1251731812,
243307,08:26:97:72:A7:31,zyxel,"Not Available",1251678724,
250118,08:26:97:7c:9f:95,Zyxel,"Not Available",1251694414,
271251,08:26:97:95:12:bb,zyxel,"Not Available",1251756303,
291612,4C:C5:3E:72:9E:AD,Zyxel,"Not Available",1251789205,
252641,08:26:97:84:8c:c1,zyxel,"Not Available",1251693618,
274523,08:26:97:95:3a:9f,Zyxel,"Not Available",1251760827,
298579,4c:c5:3e:7a:6c:e0,Zyxel,"Not Available",1251826868,
257502,08:26:97:7B:4D:D9,Zyxel,"Not Available",1251716989,
276314,08:26:97:95:3F:7F,Zyxel,"Not Available",1251778023,
262100,08:26:97:84:7F:89,Zyxel,"Not Available",1676084,
282012,08:26:97:84:5b:05,Zyxel,"Not Available",1251785688,
284518,4C:C5:3E:5E:CF:F8,Zyxel,"Not Available",1251796210,
291939,4c:c5:3e:5e:ab:cd,Zyxel,"Not Available",1251815831,
114148,08:26:97:61:48:5f,zyxel,"Not Available",1251675038,
243748,08:26:97:7b:6e:79,zyxel,"Not Available",1251634822,
269538,08:26:97:94:cb:ff,Zyxel,"Not Available",1251742241,
250508,08:26:97:84:85:35,zyxel,"Not Available",1449276,
271568,08:26:97:95:38:2f,Zyxel,"Not Available",1251771090,
291969,4c:c5:3e:5f:2a:09,Zyxel,"Not Available",1251813771,
236987,08:26:97:6b:c2:42,zyxel,"Not Available",1251659890,
255118,08:26:97:89:5F:FD,zyxel,"Not Available",1251650889,
274758,4C:C5:3E:5E:CC:E5,zyxel,"Not Available",1251768871,
299008,4C:C5:3E:7A:9F:2C,Zyxel,"Not Available",1251829113,
257778,08:26:97:84:88:dd,Zyxel,"Not Available",1251714964,
280972,4c:c5:3e:5f:0b:0d,Zyxel,"Not Available",1251775766,
263231,08:26:97:84:C0:39,Zyxel,"Not Available",1251735652,
282545,08:26:97:93:5f:c7,Zyxel,"Not Available",1251787768,
270210,08:26:97:95:54:AF,Zyxel,"Not Available",1251747567,
284881,4c:c5:3e:72:9b:4d,Zyxel,"Not Available",1251787567,
271815,08:26:97:94:68:27,Zyxel,"Not Available",1251760469,
292357,08:26:97:95:0D:E7,Zyxel,"Not Available",1251771655,
255441,08:26:97:89:61:b9,Zyxel,"Not Available",1251710619,
299677,08:26:97:93:5A:AB,Zyxel,"Not Available",1251818235,
258027,08:26:97:61:4B:E3,Zyxel,"Not Available",1251714939,
281181,4c:c5:3e:5f:08:f1,zyxel,"Not Available",1251805071,
282086,4C:C5:3E:5F:13:65,Zyxel,"Not Available",1251784262,
234684,08:26:97:61:57:2f,zyxel,"Not Available",1251664738,
257558,08:26:97:84:c1:95,Zyxel,"Not Available",1251720991,
243819,08:26:97:6B:A2:9E,zyxel,"Not Available",1251676842,
269726,08:26:97:76:40:B8,Zyxel,"Not Available",1251745918,
284566,08:26:97:93:F1:17,Zyxel,"Not Available",1251790374,
250565,08:26:97:84:7b:99,zyxel,"Not Available",1251682861,
271597,08:26:97:88:df:ed,Zyxel,"Not Available",1251758837,
292041,4C:C5:3E:72:D0:E1,Zyxel,"Not Available",1251816599,
237535,08:26:97:70:d1:5d,zyxel,"Not Available",1251661395,
255238,08:26:97:84:b4:99,zyxel,"Not Available",1251712651,
299065,08:26:97:93:f2:a3,Zyxel,"Not Available",1251824649,
257842,08:26:97:76:54:08,Zyxel,"Not Available",1251721371,
281024,4C:C5:3E:5F:0E:FD,Zyxel,"Not Available",1251777118,
263262,08:26:97:7b:4e:f9,Zyxel,"Not Available",1251735904,
282616,4C:C5:3E:72:1D:7D,Zyxel,"Not Available",1251780831,
244960,08:26:97:7B:78:51,zyxel,"Not Available",1251672249,
270249,08:26:97:65:59:A9,Zyxel,"Not Available",1251747736,
284948,4c:c5:3e:72:92:1d,Zyxel,"Not Available",1251798720,
250810,08:26:97:7b:7b:f9,zyxel,"Not Available",1251689690,
276385,4C:C5:3E:5F:07:4D,Zyxel,"Not Available",1251778775,
292440,08:26:97:94:29:FF,Zyxel,"Not Available",1251819034,
255525,08:26:97:89:57:21,Zyxel,"Not Available",1251714506,
275066,08:26:97:93:42:3f,Zyxel,"Not Available",1251770583,
299779,08:26:97:93:eb:a7,Zyxel,"Not Available",1251831495,
256576,08:26:97:84:89:0d,Zyxel,"Not Available",1251694506,
258110,08:26:97:84:63:5d,Zyxel,"Not Available",1251715857,
281255,08:26:97:95:05:9B,Zyxel,"Not Available",1251782407,
264544,08:26:97:84:b1:b1,Zyxel,"Not Available",1251676430,
264275,08:26:97:84:7c:d1,Zyxel,"Not Available",1251737994,
282952,4c:c5:3e:5f:29:25,Zyxel,"Not Available",1251788629,
246512,98:0d:67:f3:b1:dc,zyxel,"Not Available",1251685446,
270571,08:26:97:84:c7:f5,Zyxel,"Not Available",1251750462,
